"row_kind","id","name","component","tier","purchase","from_level","to_level","credits_cost","data_cost","result_value","result_unit","total_power_mw","idle_draw_mw","power_delta_mw","psu_capacity_mw","psu_capacity_delta_mw","power_cost_per_second","listing_scope","notes"
"upgrade_tier","core","Add Core","cpu","33","32","32","33","646394613000","502780","33","CPU package cores","25.410","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","34","33","33","34","1325108956649","729031","34","CPU package cores","26.180","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","35","34","34","35","2716473361131","1057095","35","CPU package cores","26.950","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","36","35","35","36","5568770390319","1532788","36","CPU package cores","27.720","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","37","36","36","37","11415979300154","2222543","37","CPU package cores","28.490","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","38","37","37","38","23402757565316","3222687","38","CPU package cores","29.260","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","39","38","38","39","47975653008899","4672896","39","CPU package cores","30.030","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","40","39","39","40","98350088668242","6775699","40","CPU package cores","30.800","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","41","40","40","41","201617681769896","9824763","41","CPU package cores","31.570","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","42","41","41","42","413316247628287","14245907","42","CPU package cores","32.340","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","43","42","42","43","847298307637989","20656565","43","CPU package cores","33.110","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","44","43","43","44","1736961530657877","29952019","44","CPU package cores","33.880","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","45","44","44","45","3560771137848647","43430427","45","CPU package cores","34.650","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","46","45","45","46","7299580832589726","62974119","46","CPU package cores","35.420","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","47","46","46","47","14964140706808938","91312473","47","CPU package cores","36.190","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","48","47","47","48","30676488448958320","132403086","48","CPU package cores","36.960","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","49","48","48","49","62886801320364550","191984475","49","CPU package cores","37.730","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","50","49","49","50","128917942706747330","278377488","50","CPU package cores","38.500","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","51","50","50","51","264281782548832000","403647358","51","CPU package cores","39.270","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","52","51","51","52","541777654225105500","585288669","52","CPU package cores","40.040","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","53","52","52","53","1110644191161466200","848668569","53","CPU package cores","40.810","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","54","53","53","54","2276820591881005600","1230569426","54","CPU package cores","41.580","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","55","54","54","55","4667482213356061000","1784325667","55","CPU package cores","42.350","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","56","55","55","56","9568338537379924000","2587272218","56","CPU package cores","43.120","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","57","56","56","57","19615094001628844000","3751544715","57","CPU package cores","43.890","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","58","57","57","58","40210942703339130000","5439739837","58","CPU package cores","44.660","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","59","58","58","59","82432432541845200000","7887622764","59","CPU package cores","45.430","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","60","59","59","60","168986486710782660000","11437053008","60","CPU package cores","46.200","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","61","60","60","61","346422297757104340000","16583726862","61","CPU package cores","46.970","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","62","61","61","62","710165710402064000000","24046403949","62","CPU package cores","47.740","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","63","62","62","63","1.455839706324231e+21","34867285727","63","CPU package cores","48.510","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","core","Add Core","cpu","64","63","63","64","2.9844713979646727e+21","50557564304","64","CPU package cores","49.280","","0.770","","","","expanded through catalog single-package CPU ceiling of 64 cores; in-game curve is uncapped","Adds one new level-1 core to the selected CPU package."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","1","1","0","1","72","5","1","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","2","2","1","2","133","7","2","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","3","3","2","3","246","10","3","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","4","4","3","4","456","14","4","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","5","5","4","5","843","20","5","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","6","6","5","6","1560","29","6","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","7","7","6","7","2886","41","7","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","8","8","7","8","5340","58","8","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","9","9","8","9","9879","83","9","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","10","10","9","10","18276","117","10","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","11","11","10","11","33810","167","11","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","12","12","11","12","62549","237","12","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","13","13","12","13","115716","336","13","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","14","14","13","14","214075","477","14","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","15","15","14","15","396038","678","15","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","16","16","15","16","732670","962","16","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","17","17","16","17","1355440","1366","17","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","18","18","17","18","2507563","1940","18","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","19","19","18","19","4638992","2755","19","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","20","20","19","20","8582135","3912","20","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","21","21","20","21","15876950","5556","21","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","22","22","21","22","29372357","7889","22","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","23","23","22","23","54338860","11202","23","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","24","24","23","24","100526891","15907","24","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","25","25","24","25","185974748","22589","25","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","26","26","25","26","344053283","32076","26","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","27","27","26","27","636498574","45548","27","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","28","28","27","28","1177522362","64678","28","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","29","29","28","29","2178416369","91842","29","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","30","30","29","30","4030070283","130416","30","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","31","31","30","31","7455630023","185191","31","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","32","32","31","32","13792915543","262971","32","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","33","33","32","33","25516893754","373420","33","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","34","34","33","34","47206253445","530256","34","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","35","35","34","35","87331568872","752963","35","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","36","36","35","36","161563402414","1069208","36","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","37","37","36","37","298892294466","1518275","37","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","38","38","37","38","552950744762","2155950","38","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","39","39","38","39","1022958877809","3061449","39","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","40","40","39","40","1892473923947","4347258","40","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","41","41","40","41","3501076759301","6173107","41","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","42","42","41","42","6476992004707","8765811","42","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","43","43","42","43","11982435208709","12447452","43","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","44","44","43","44","22167505136111","17675382","44","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","45","45","44","45","41009884501806","25099043","45","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","46","46","45","46","75868286328340","35640641","46","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","47","47","46","47","140356329707429","50609710","47","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","48","48","47","48","259659209958744","71865788","48","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","49","49","48","49","480369538423677","102049419","49","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","50","50","49","50","888683646083803","144910174","50","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","51","51","50","51","1644064745255035","205772448","51","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","52","52","51","52","3041519778721816","292196876","52","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","53","53","52","53","5626811590635359","414919563","53","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","54","54","53","54","10409601442675414","589185780","54","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","55","55","54","55","19257762668949516","836643808","55","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","56","56","55","56","35626860937556610","1188034207","56","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","57","57","56","57","65909692734479730","1687008574","57","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","58","58","57","58","121932931558787520","2395552175","58","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","59","59","58","59","225575923383756900","3401684088","59","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","60","60","59","60","417315458259950300","4830391405","60","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","61","61","60","61","772033597780908000","6859155795","61","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","62","62","61","62","1428262155894680000","9740001230","62","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","63","63","62","63","2642284988405158000","13830801746","63","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","schedulerSlot","CPU Queue Slot","scheduler","64","64","63","64","4888227228549543000","19639738479","64","CPU queue slots","0.000","","0.000","","","","expanded through catalog CPU-local scheduler ceiling of 64 slots; in-game curve is uncapped","Per CPU package. Queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","1","1","0","1","180","12","1","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","2","2","1","2","310","18","2","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","3","3","2","3","533","27","3","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","4","4","3","4","916","41","4","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","5","5","4","5","1575","61","5","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","6","6","5","6","2710","91","6","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","7","7","6","7","4661","137","7","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","8","8","7","8","8016","205","8","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","9","9","8","9","13788","308","9","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","10","10","9","10","23715","461","10","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","11","11","10","11","40790","692","11","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","12","12","11","12","70159","1038","12","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
"upgrade_tier","systemSchedulerSlot","System Queue Slot","scheduler","13","13","12","13","120674","1557","13","system queue slots","0.000","","0.000","","","","expanded through catalog system scheduler ceiling of 24 slots; in-game curve is uncapped","System queue slots do not add idle draw in the current power model."
